FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost
FL04257,LHRDXB596,LHR,DXB,2024-10-21,454,B777,350,246,9307239.95,483734.85
FL04258,LASPHX403,LAS,PHX,2024-12-23,69,B737,162,162,676256.39,144860.49
FL04259,DELBOM405,DEL,BOM,2024-02-27,128,B777,350,281,2145774.24,355270.11
FL04260,SINMAA969,SIN,MAA,2024-08-16,297,A320,180,118,2098888.97,193749.61
FL04261,SINSYD262,SIN,SYD,2024-04-04,509,B777,350,300,16735528.92,506375.73
FL04262,BLRHYD297,BLR,HYD,2024-08-04,78,B737,162,128,538815.67,145819.3
FL04263,NRTLAX296,NRT,LAX,2024-01-28,680,A380,555,202,17074957.06,916317.32
FL04264,NRTLAX296,NRT,LAX,2024-05-25,699,A380,555,451,32021465.3,840862.54
FL04265,HYDBLR645,HYD,BLR,2024-05-18,66,A320,180,177,1151213.77,155798.29
FL04266,MAADEL655,MAA,DEL,2024-05-27,159,B737,162,154,805580.26,161212.76
FL04267,JFKLAX182,JFK,LAX,2024-03-17,324,B777,350,277,2118140.67,425327.56
FL04268,LASPHX403,LAS,PHX,2024-09-30,71,A320,180,157,894193.85,155679.84
FL04269,LHRBOM617,LHR,BOM,2024-04-16,580,B777,350,119,6860591.44,518220.89
FL04270,BOSMIA977,BOS,MIA,2024-08-29,195,B777,350,102,191298.99,372728.31
FL04271,DXBLHR145,DXB,LHR,2024-09-25,448,A380,555,531,45762456.08,1123211.2
FL04272,DELJFK372,DEL,JFK,2024-02-07,570,B777,350,282,11245840.41,529900.14
FL04273,SFOSEA804,SFO,SEA,2024-06-02,104,A320,180,141,683359.22,163678.94
FL04274,SINDEL765,SIN,DEL,2024-05-03,463,A380,555,282,19516665.26,723622.23
FL04275,SYDSIN316,SYD,SIN,2024-09-07,509,B777,350,307,16740612.01,498791.92
FL04276,MAASIN314,MAA,SIN,2024-06-21,290,B777,350,264,13698204.4,420793.44
FL04277,BOMGOI330,BOM,GOI,2024-09-10,73,A320,180,115,141717.64,268800.67
FL04278,HYDDEL202,HYD,DEL,2024-03-29,137,A320,180,100,154631.77,209863.71
FL04279,LHRBOM617,LHR,BOM,2024-10-08,578,A380,555,515,34927571.55,812354.43
FL04280,BLRDEL424,BLR,DEL,2024-12-06,173,B737,162,162,685060.63,159038.23
FL04281,DXBBOM181,DXB,BOM,2024-04-20,171,A320,180,152,2644629.26,170836.9
FL04282,DENDFW439,DEN,DFW,2024-12-08,112,B737,162,162,988856.55,152259.69
FL04283,DELCCU927,DEL,CCU,2024-08-29,131,B737,162,75,95837.57,155965.21
FL04284,DELBLR942,DEL,BLR,2024-09-06,163,B737,162,104,493107.1,160391.74
FL04285,DELKTM414,DEL,KTM,2024-08-10,127,B737,162,138,1868330.86,150987.39
FL04286,DXBBOM181,DXB,BOM,2024-12-27,178,B737,162,111,1369082.23,159888.59
FL04287,AMDDEL683,AMD,DEL,2024-12-10,102,B737,162,150,894742.49,150424.18
FL04288,KTMDEL629,KTM,DEL,2024-11-11,110,B737,162,104,692781.29,151652.39
FL04289,JFKDEL155,JFK,DEL,2024-06-11,569,B777,350,296,14462994.12,534402.51
FL04290,SYDSIN316,SYD,SIN,2024-03-23,510,B777,350,231,9733351.95,764482.68
FL04291,ORDATL400,ORD,ATL,2024-01-21,138,A320,180,159,712145.28,166869.05
FL04292,SEASFO967,SEA,SFO,2024-07-22,124,B777,350,303,1498502.82,348385.26
FL04293,DFWDEN334,DFW,DEN,2024-05-10,119,B737,162,162,728030.19,153584.31
FL04294,DELBOM405,DEL,BOM,2024-01-17,130,B737,162,152,107600.45,152102.76
FL04295,DELBLR942,DEL,BLR,2024-04-26,158,B737,162,125,501741.31,159951.63
FL04296,BOSMIA977,BOS,MIA,2024-09-02,196,A320,180,119,106778.43,172973.75
FL04297,JFKLHR189,JFK,LHR,2024-01-13,447,B777,350,220,14901528.48,706397.08
FL04298,DXBLHR145,DXB,LHR,2024-07-27,438,A380,555,346,16832452.11,726407.19
FL04299,DELAMD347,DEL,AMD,2024-09-29,105,A320,180,156,115747.61,162367.77
FL04300,BLRHYD297,BLR,HYD,2024-04-22,60,A320,180,123,527048.87,156165.24
FL04301,DELBLR942,DEL,BLR,2024-04-27,151,A320,180,164,878226.97,172073.58
FL04302,DELBOM405,DEL,BOM,2024-10-26,112,B737,162,144,571910.66,153878.89
FL04303,LHRDXB596,LHR,DXB,2024-05-16,452,B777,350,270,16131527.86,481733.26
FL04304,JFKLHR189,JFK,LHR,2024-09-20,437,B777,350,251,11172722.63,485750.31
FL04305,DELHYD177,DEL,HYD,2024-09-06,127,A320,180,151,514778.86,165033.64
FL04306,BOMBLR153,BOM,BLR,2024-12-29,108,B737,162,146,964795.6,151308.83
FL04307,SFOSEA804,SFO,SEA,2024-07-16,112,B737,162,136,586837.17,151842.12
FL04308,MAASIN314,MAA,SIN,2024-06-06,296,B777,350,350,14491455.93,413380.04
FL04309,SFOHKG814,SFO,HKG,2024-04-23,693,B777,350,299,13603620.3,545931.16
FL04310,HKGSFO785,HKG,SFO,2024-08-18,703,B777,350,302,16279153.86,567781.76
FL04311,ATLORD193,ATL,ORD,2024-05-14,158,B737,162,119,739578.83,155697.5
FL04312,DELSIN670,DEL,SIN,2024-11-04,461,B777,350,328,15221242.08,492728.34
FL04313,DXBDEL706,DXB,DEL,2024-12-12,204,B737,162,162,2523923.2,227944.5
FL04314,DELDXB146,DEL,DXB,2024-10-24,187,A320,180,145,2623390.79,175867.17
FL04315,NRTLAX296,NRT,LAX,2024-01-16,699,A380,555,202,15937936.64,910340.88
FL04316,LHRJFK256,LHR,JFK,2024-11-22,444,B777,350,222,11366016.74,467223.44
FL04317,PHXLAS165,PHX,LAS,2024-02-17,60,A320,180,139,582824.07,155528.5
FL04318,HYDDEL202,HYD,DEL,2024-07-02,123,B737,162,95,102139.53,153074.11
FL04319,CCUBOM220,CCU,BOM,2024-08-28,155,A320,180,109,107181.19,170285.41
FL04320,HYDBLR645,HYD,BLR,2024-08-14,76,B737,162,120,608491.99,145225.7
FL04321,DELAMD347,DEL,AMD,2024-11-01,112,B737,162,112,511667.87,149928.06
FL04322,BOMGOI330,BOM,GOI,2024-08-10,69,A320,180,137,482182.31,155418.28
FL04323,PHXLAS165,PHX,LAS,2024-01-28,78,A320,180,116,475700.76,155067.57
FL04324,BOSMIA977,BOS,MIA,2024-07-13,195,B777,350,220,1657299.83,373201.15
FL04325,DFWDEN334,DFW,DEN,2024-08-24,118,B737,162,126,74343.77,155093.59
FL04326,BOMGOI330,BOM,GOI,2024-08-19,65,B737,162,101,510750.29,144919.01
FL04327,DELBOM405,DEL,BOM,2024-10-24,118,B737,162,80,94382.54,152830.48
FL04328,DXBLHR145,DXB,LHR,2024-01-12,441,A380,555,461,45498182.88,711149.02
FL04329,GOIBOM673,GOI,BOM,2024-08-17,74,B737,162,119,491478.65,145207.34
FL04330,LASPHX403,LAS,PHX,2024-11-10,78,A320,180,171,619308.55,156078.42
FL04331,BLRDEL424,BLR,DEL,2024-11-11,159,B737,162,134,589470.7,270073.67
FL04332,DELKTM414,DEL,KTM,2024-12-28,111,B777,350,314,22377718.9,536477.35
FL04333,ORDATL400,ORD,ATL,2024-05-06,141,B737,162,137,839797.23,157965.92
FL04334,DELKTM414,DEL,KTM,2024-04-19,103,A320,180,173,3343617.43,164110.6
FL04335,LHRDXB596,LHR,DXB,2024-12-30,444,A380,555,530,45207770.77,738642.4
FL04336,SEASFO967,SEA,SFO,2024-02-14,115,A320,180,119,559550.52,162678.55
FL04337,MIABOS172,MIA,BOS,2024-09-27,179,A320,180,146,585934.73,174285.22
FL04338,BOMDXB422,BOM,DXB,2024-01-23,163,A320,180,164,3334626.98,171595.04
FL04339,DENDFW439,DEN,DFW,2024-06-14,130,A320,180,73,88622.16,165235.46
FL04340,DXBBOM181,DXB,BOM,2024-05-23,169,B737,162,148,3138093.2,160029.47
FL04341,GOIBOM673,GOI,BOM,2024-04-28,56,B737,162,130,604377.65,144647.54
FL04342,CCUBOM220,CCU,BOM,2024-12-17,143,B737,162,123,552398.75,158139.33
FL04343,DXBDEL706,DXB,DEL,2024-04-17,185,B737,162,118,2253016.16,163812.49
FL04344,DACCCU362,DAC,CCU,2024-01-31,69,A320,180,164,3594748.39,154204.63
FL04345,DELKTM414,DEL,KTM,2024-12-02,127,B737,162,126,842823.91,151362.29
FL04346,LAXJFK190,LAX,JFK,2024-05-01,329,A320,180,179,879879.78,196307.73
FL04347,LHRBOM617,LHR,BOM,2024-12-29,580,A380,555,555,34289053.4,811732.71
FL04348,DELBLR942,DEL,BLR,2024-06-03,154,A320,180,88,70510.75,169787.32
FL04349,MAASIN314,MAA,SIN,2024-12-04,298,B777,350,275,6369702.69,412252.13
FL04350,DELBOM405,DEL,BOM,2024-01-14,122,B737,162,144,916453.55,151922.18
FL04351,DELBOM405,DEL,BOM,2024-01-16,109,A320,180,117,781149.98,217528.89
FL04352,BOMLHR621,BOM,LHR,2024-07-10,579,B777,350,238,12517191.66,740193.48
FL04353,BOMGOI330,BOM,GOI,2024-10-23,54,B737,162,95,471437.48,145243.46
FL04354,CCUDAC142,CCU,DAC,2024-03-02,64,A320,180,131,2392767.43,154328.04
FL04355,SFOSEA804,SFO,SEA,2024-02-11,118,B737,162,124,88455.83,152098.34
FL04356,DELBOM405,DEL,BOM,2024-11-08,123,B737,162,134,66880.79,151838.45
FL04357,DELKTM414,DEL,KTM,2024-07-06,104,B737,162,81,1451464.22,215659.59
FL04358,HYDDEL202,HYD,DEL,2024-04-22,124,B777,350,234,1065486.17,353651.75
FL04359,BOMCCU689,BOM,CCU,2024-01-22,164,B777,350,350,3566224.1,364275.36
FL04360,BLRDEL424,BLR,DEL,2024-04-19,161,B777,350,300,2753898.56,368898.35
FL04361,DXBDEL706,DXB,DEL,2024-07-16,188,B737,162,113,1857773.55,163849.23
FL04362,DELMAA878,DEL,MAA,2024-04-02,172,B737,162,145,727385.87,160494.09
FL04363,BLRHYD297,BLR,HYD,2024-07-17,72,B737,162,133,661563.36,145469.48
FL04364,NRTLAX296,NRT,LAX,2024-02-26,678,B777,350,125,5971195.23,543921.16
FL04365,DACCCU362,DAC,CCU,2024-03-08,65,A320,180,133,2478402.63,154588.32
FL04366,MAASIN314,MAA,SIN,2024-04-23,291,B777,350,239,10371114.68,424002.16
FL04367,SYDSIN316,SYD,SIN,2024-03-10,513,B777,350,155,3459835.67,509445.98
FL04368,LAXJFK190,LAX,JFK,2024-10-11,321,B777,350,293,2397290.16,441135.79
FL04369,MAASIN314,MAA,SIN,2024-10-25,292,A320,180,159,1774354.3,190351.34
FL04370,BLRDEL424,BLR,DEL,2024-07-02,156,B777,350,109,292651.83,371935.4
FL04371,DELJFK372,DEL,JFK,2024-09-22,584,B777,350,182,9955636.52,546293.99
FL04372,SYDSIN316,SYD,SIN,2024-05-10,514,B777,350,347,21537628.56,512772.99
FL04373,DELMAA878,DEL,MAA,2024-09-12,159,B737,162,115,595377.39,159774.27
FL04374,AMDDEL683,AMD,DEL,2024-06-15,89,A320,180,162,545511.35,162057.82
FL04375,SINDEL765,SIN,DEL,2024-06-19,462,A380,555,555,30588814.9,752687.45
FL04376,BOSMIA977,BOS,MIA,2024-07-22,183,A320,180,132,620432.28,175316.48
FL04377,DELSIN670,DEL,SIN,2024-09-06,461,A380,555,462,27462668.18,723711.92
FL04378,FRABLR286,FRA,BLR,2024-05-28,603,A380,555,476,24894321.04,836746.81
FL04379,CCUBOM220,CCU,BOM,2024-04-07,155,A320,180,151,626901.85,169589.57
FL04380,BLRFRA643,BLR,FRA,2024-11-03,599,B777,350,241,3534909.3,555440.66
FL04381,PHXLAS165,PHX,LAS,2024-11-18,69,A320,180,141,587607.83,155744.13
FL04382,JFKLAX182,JFK,LAX,2024-01-08,343,B777,350,218,2127541.12,423548.36
FL04383,MIABOS172,MIA,BOS,2024-02-13,184,B777,350,122,486599.24,580453.49
FL04384,SEASFO967,SEA,SFO,2024-04-07,118,A320,180,144,591002.56,274069.28
FL04385,BLRFRA643,BLR,FRA,2024-12-11,595,A380,555,555,35712587.15,815607.03
FL04386,DXBBOM181,DXB,BOM,2024-09-08,177,A320,180,130,1977024.47,175018.58
FL04387,DELHYD177,DEL,HYD,2024-03-16,123,A320,180,110,558173.0,164622.67
FL04388,BOMDXB422,BOM,DXB,2024-01-18,171,B737,162,76,1281087.36,162661.68
FL04389,BLRFRA643,BLR,FRA,2024-02-02,614,B777,350,196,9922084.33,848163.41
FL04390,HYDDEL202,HYD,DEL,2024-07-03,119,A320,180,151,579917.44,166032.89
FL04391,DXBLHR145,DXB,LHR,2024-05-19,451,B777,350,294,13790892.57,491147.84
FL04392,BLRHYD297,BLR,HYD,2024-03-17,76,A320,180,102,130181.71,155563.13
FL04393,MAADEL655,MAA,DEL,2024-10-23,177,B737,162,121,638465.52,160514.21
FL04394,BOMDXB422,BOM,DXB,2024-12-23,179,A320,180,140,3832229.79,218259.32
FL04395,KTMDEL629,KTM,DEL,2024-09-19,122,B737,162,140,2927912.23,151413.97
FL04396,BOSMIA977,BOS,MIA,2024-09-03,196,B737,162,131,640160.35,161567.87
FL04397,HYDDEL202,HYD,DEL,2024-02-28,132,A320,180,123,116614.11,164216.14
FL04398,DELSIN670,DEL,SIN,2024-09-21,461,A380,555,183,9031820.6,709163.67
FL04399,DELSIN670,DEL,SIN,2024-06-08,459,B777,350,294,19588741.18,479034.4
FL04400,SINSYD262,SIN,SYD,2024-04-21,516,A380,555,414,27827168.97,795798.82
FL04401,SINMAA969,SIN,MAA,2024-03-06,292,B737,162,122,1640033.99,177960.6
FL04402,HYDDEL202,HYD,DEL,2024-09-09,117,A320,180,121,509918.72,165967.91
FL04403,JFKLHR189,JFK,LHR,2024-06-16,459,B777,350,212,13977990.71,482799.05
FL04404,CCUBOM220,CCU,BOM,2024-06-18,166,B737,162,66,124516.17,157254.99
FL04405,DXBDEL706,DXB,DEL,2024-08-29,197,A320,180,156,2564674.46,176506.11
FL04406,DELKTM414,DEL,KTM,2024-01-23,124,A320,180,175,5034662.64,162748.96
FL04407,SFOHKG814,SFO,HKG,2024-08-16,693,A380,555,243,11135986.77,882094.14
FL04408,DELMAA878,DEL,MAA,2024-04-20,163,B737,162,123,499007.0,158231.47
FL04409,SYDSIN316,SYD,SIN,2024-03-10,501,A380,555,308,19448795.01,765135.29
FL04410,HKGSFO785,HKG,SFO,2024-02-12,690,A380,555,450,21926751.84,1253088.36
FL04411,DELBOM405,DEL,BOM,2024-02-11,125,B737,162,99,124131.24,153579.27
FL04412,DFWDEN334,DFW,DEN,2024-06-29,131,B777,350,281,2832162.31,352826.02
FL04413,DELJFK372,DEL,JFK,2024-09-02,574,A380,555,186,6855382.5,792039.51
FL04414,CCUDAC142,CCU,DAC,2024-10-24,46,A320,180,128,2441654.11,154348.5
FL04415,MAADEL655,MAA,DEL,2024-01-24,171,A320,180,180,905444.0,170376.33
FL04416,BLRFRA643,BLR,FRA,2024-12-30,592,B777,350,313,18269863.28,530871.66
FL04417,DXBLHR145,DXB,LHR,2024-09-16,454,B777,350,196,9323103.61,460418.93
FL04418,KTMDEL629,KTM,DEL,2024-03-07,108,B737,162,63,766576.45,152505.85
FL04419,BOSMIA977,BOS,MIA,2024-04-22,178,A320,180,143,594001.74,176546.85
FL04420,CCUDEL674,CCU,DEL,2024-03-26,131,A320,180,141,508527.28,165950.76
FL04421,DELBOM405,DEL,BOM,2024-04-15,122,A320,180,173,925715.52,165086.76
FL04422,CCUDEL674,CCU,DEL,2024-10-11,117,B737,162,133,694354.3,154431.58
FL04423,BOSMIA977,BOS,MIA,2024-07-25,172,A320,180,149,808145.67,173793.68
FL04424,DELBOM405,DEL,BOM,2024-08-18,110,B737,162,127,101016.26,154147.04
FL04425,BLRBOM564,BLR,BOM,2024-04-02,99,B737,162,137,475415.88,151079.97
FL04426,MAASIN314,MAA,SIN,2024-07-31,299,B777,350,255,10724662.77,422228.61
FL04427,MIABOS172,MIA,BOS,2024-05-13,181,A320,180,138,596752.26,176455.84
FL04428,DXBLHR145,DXB,LHR,2024-11-25,433,A380,555,507,35985282.38,738809.92
FL04429,DACCCU362,DAC,CCU,2024-12-03,53,A320,180,136,2684668.18,154105.54
FL04430,BOMBLR153,BOM,BLR,2024-05-09,116,A320,180,141,941596.5,161932.06
FL04431,AMDDEL683,AMD,DEL,2024-10-14,114,B737,162,97,489665.88,151415.84
FL04432,SEASFO967,SEA,SFO,2024-03-19,108,A320,180,105,228883.61,277011.94
FL04433,BOSMIA977,BOS,MIA,2024-02-15,179,B737,162,119,135168.88,163563.29
FL04434,DELJFK372,DEL,JFK,2024-11-16,585,B777,350,229,11990675.98,536634.26
FL04435,ORDATL400,ORD,ATL,2024-10-09,135,B777,350,319,2564178.85,360371.53
FL04436,FRABLR286,FRA,BLR,2024-10-20,596,B777,350,346,14307296.13,551462.14
FL04437,DELKTM414,DEL,KTM,2024-06-21,117,B737,162,122,2258242.55,152028.46
FL04438,LASPHX403,LAS,PHX,2024-10-17,77,A320,180,169,802587.25,155141.89
FL04439,GOIBOM673,GOI,BOM,2024-05-11,70,A320,180,128,606752.85,155780.02
FL04440,BOMDEL453,BOM,DEL,2024-11-30,110,B777,350,253,1787668.32,352461.0
FL04441,DELCCU927,DEL,CCU,2024-11-06,117,A320,180,95,538528.13,164434.62
FL04442,DELBLR942,DEL,BLR,2024-02-11,159,A320,180,101,85590.36,173234.09
FL04443,BOMGOI330,BOM,GOI,2024-04-11,61,A320,180,127,640699.94,244823.93
FL04444,SINDEL765,SIN,DEL,2024-02-14,452,A380,555,237,17290388.61,712191.47
FL04445,SYDSIN316,SYD,SIN,2024-05-08,517,A380,555,529,28788559.04,787493.75
FL04446,LAXNRT573,LAX,NRT,2024-02-15,676,A380,555,442,21600006.68,891675.75
FL04447,DFWDEN334,DFW,DEN,2024-10-20,113,A320,180,161,747231.79,163963.62
FL04448,SINDEL765,SIN,DEL,2024-03-01,449,A380,555,165,7896522.5,716845.96
FL04449,BLRHYD297,BLR,HYD,2024-01-30,62,B737,162,162,890427.2,145480.99
FL04450,DACCCU362,DAC,CCU,2024-07-04,57,A320,180,127,2363425.56,154475.7
FL04451,ATLORD193,ATL,ORD,2024-08-15,136,B777,350,213,881960.88,362310.74
FL04452,BLRBOM564,BLR,BOM,2024-06-06,99,B737,162,116,712258.01,151305.03
FL04453,JFKLHR189,JFK,LHR,2024-07-30,451,A380,555,285,16745964.38,723035.83
FL04454,LHRBOM617,LHR,BOM,2024-11-24,576,A380,555,426,21811465.95,837740.52
FL04455,LAXJFK190,LAX,JFK,2024-08-30,336,B777,350,234,1440442.8,444127.31
FL04456,BOMGOI330,BOM,GOI,2024-12-22,68,B737,162,162,813567.79,144750.71
FL04457,BLRDEL424,BLR,DEL,2024-04-12,175,A320,180,137,644659.74,170741.05
FL04458,SINSYD262,SIN,SYD,2024-10-31,506,A380,555,539,33413503.06,1193508.71
FL04459,LHRJFK256,LHR,JFK,2024-07-16,458,A380,555,453,29940475.47,757704.83
FL04460,MAADEL655,MAA,DEL,2024-11-17,162,A320,180,127,721348.02,173222.86
FL04461,LHRJFK256,LHR,JFK,2024-11-22,440,B777,350,107,4664420.09,474715.2
FL04462,BLRFRA643,BLR,FRA,2024-10-13,600,A380,555,500,40909810.92,833782.28
FL04463,CCUDAC142,CCU,DAC,2024-11-15,57,A320,180,167,2681995.37,252214.66
FL04464,AMDDEL683,AMD,DEL,2024-01-17,95,B737,162,153,581713.52,149723.67
FL04465,DELCCU927,DEL,CCU,2024-07-09,124,B737,162,120,89005.48,154780.13
FL04466,SFOSEA804,SFO,SEA,2024-06-04,125,B737,162,143,771635.33,151552.58
FL04467,BOMDEL453,BOM,DEL,2024-08-22,106,A320,180,155,800559.62,162685.23
FL04468,DXBLHR145,DXB,LHR,2024-04-21,435,A380,555,536,14981119.93,704346.15
FL04469,DELBLR942,DEL,BLR,2024-03-13,168,B737,162,110,183228.12,240207.01
FL04470,SEASFO967,SEA,SFO,2024-05-29,126,A320,180,155,873614.85,162573.33
FL04471,DACCCU362,DAC,CCU,2024-08-09,61,A320,180,114,2327815.19,154659.32
FL04472,DELCCU927,DEL,CCU,2024-10-19,118,B737,162,121,507679.01,153331.32
FL04473,HKGSFO785,HKG,SFO,2024-10-21,692,A380,555,528,28180994.85,848273.11
FL04474,JFKLHR189,JFK,LHR,2024-01-23,438,B777,350,339,21220991.43,479958.41
FL04475,DENDFW439,DEN,DFW,2024-09-22,118,A320,180,167,778152.66,165442.02
FL04476,DXBDEL706,DXB,DEL,2024-04-30,195,A320,180,113,1631912.85,175221.36
FL04477,MIABOS172,MIA,BOS,2024-07-09,182,B737,162,139,560551.13,161109.66
FL04478,BOMDEL453,BOM,DEL,2024-06-25,111,B777,350,342,3059365.04,351883.69
FL04479,SINSYD262,SIN,SYD,2024-07-25,507,B777,350,247,10099812.64,497017.04
FL04480,MAADEL655,MAA,DEL,2024-12-24,159,B737,162,162,1073560.0,159978.3
FL04481,CCUDAC142,CCU,DAC,2024-02-18,54,B737,162,113,805470.72,143881.71
FL04482,ATLORD193,ATL,ORD,2024-10-28,139,B737,162,123,625586.16,157471.73
FL04483,DELKTM414,DEL,KTM,2024-09-12,118,B777,350,278,9449915.58,353931.33
FL04484,SYDSIN316,SYD,SIN,2024-09-07,512,A380,555,491,35961218.87,782166.72
FL04485,ATLORD193,ATL,ORD,2024-01-16,149,A320,180,154,871163.19,170117.29
FL04486,CCUDEL674,CCU,DEL,2024-12-14,123,B737,162,151,904458.48,154481.67
FL04487,JFKDEL155,JFK,DEL,2024-05-10,577,B777,350,342,17393939.42,523424.83
FL04488,LAXNRT573,LAX,NRT,2024-12-13,681,B777,350,160,3851228.59,547469.07
FL04489,DELDXB146,DEL,DXB,2024-01-06,192,A320,180,180,4208560.22,178517.73
FL04490,DELJFK372,DEL,JFK,2024-07-18,582,A380,555,355,12474288.6,781627.24
FL04491,LHRDXB596,LHR,DXB,2024-11-15,433,B777,350,250,10199874.02,705997.75
FL04492,LHRBOM617,LHR,BOM,2024-10-20,565,B777,350,350,18233820.74,502502.45
FL04493,JFKLHR189,JFK,LHR,2024-11-16,439,B777,350,270,15270666.72,487757.12
FL04494,SEASFO967,SEA,SFO,2024-01-28,102,B737,162,78,90717.93,153233.21
FL04495,DACCCU362,DAC,CCU,2024-11-02,65,A320,180,137,2139255.45,153799.71
FL04496,BOMDXB422,BOM,DXB,2024-05-05,169,B737,162,162,2912993.9,163265.71
FL04497,BOMDEL453,BOM,DEL,2024-11-25,107,A320,180,162,667113.08,164833.17
FL04498,JFKDEL155,JFK,DEL,2024-08-25,587,B777,350,213,7077913.87,542919.46
FL04499,BLRFRA643,BLR,FRA,2024-02-17,596,B777,350,280,8060640.44,525199.93
FL04500,MAADEL655,MAA,DEL,2024-09-29,168,B737,162,50,70174.87,161062.73
FL04501,DELHYD177,DEL,HYD,2024-01-29,120,B737,162,162,995335.9,152473.41
FL04502,DELKTM414,DEL,KTM,2024-06-26,113,B777,350,277,13971641.1,353921.54
FL04503,MIABOS172,MIA,BOS,2024-09-05,195,B737,162,151,698982.05,162655.91
FL04504,HYDDEL202,HYD,DEL,2024-06-17,115,A320,180,145,764949.26,163846.43
FL04505,BOMLHR621,BOM,LHR,2024-03-15,568,B777,350,204,8264406.33,507564.27
FL04506,MAASIN314,MAA,SIN,2024-06-30,286,A320,180,130,2460685.05,194536.5
FL04507,LHRJFK256,LHR,JFK,2024-08-02,445,B777,350,282,13097945.76,462313.06
FL04508,SINDEL765,SIN,DEL,2024-01-28,459,B777,350,279,15125256.81,486188.92
FL04509,LAXJFK190,LAX,JFK,2024-05-14,318,B777,350,300,1875693.34,439980.37
FL04510,BOMDXB422,BOM,DXB,2024-05-30,172,B737,162,128,2857169.97,162878.2
FL04511,LHRDXB596,LHR,DXB,2024-10-19,439,B777,350,137,6436566.93,468441.49
FL04512,DELKTM414,DEL,KTM,2024-08-15,113,A320,180,124,2627848.9,162886.73
FL04513,BLRFRA643,BLR,FRA,2024-04-17,606,A380,555,409,28086196.07,852416.33
FL04514,SINSYD262,SIN,SYD,2024-12-05,506,A380,555,515,38074782.26,763031.14
FL04515,JFKLHR189,JFK,LHR,2024-09-09,457,B777,350,287,11080447.47,469295.52
FL04516,BLRBOM564,BLR,BOM,2024-09-20,100,A320,180,165,885057.39,162685.41
FL04517,LASPHX403,LAS,PHX,2024-11-11,64,A320,180,79,71696.37,155937.83
FL04518,BLRFRA643,BLR,FRA,2024-10-07,598,A380,555,477,38816502.18,822549.23
FL04519,KTMDEL629,KTM,DEL,2024-02-24,115,B737,162,92,1537646.05,151797.53
FL04520,LAXNRT573,LAX,NRT,2024-03-01,681,A380,555,353,17213531.78,912479.38
FL04521,SYDSIN316,SYD,SIN,2024-08-16,517,B777,350,276,8523146.18,490446.09
FL04522,HYDDEL202,HYD,DEL,2024-03-19,115,B777,350,255,1499620.28,353019.55
FL04523,BOMGOI330,BOM,GOI,2024-02-27,73,B737,162,95,116663.35,145442.07
FL04524,BOMDXB422,BOM,DXB,2024-06-22,173,A320,180,148,3174826.49,174484.17
FL04525,ORDATL400,ORD,ATL,2024-06-21,136,B737,162,133,621271.23,155602.51
FL04526,SEASFO967,SEA,SFO,2024-12-05,123,B777,350,315,1274013.95,351974.02
FL04527,SINMAA969,SIN,MAA,2024-07-31,275,B777,350,257,12692036.73,413138.61
FL04528,GOIBOM673,GOI,BOM,2024-10-24,59,B737,162,75,100731.72,144510.34
FL04529,MAADEL655,MAA,DEL,2024-07-08,154,A320,180,139,611078.43,172566.95
FL04530,JFKLHR189,JFK,LHR,2024-08-21,459,A380,555,349,22123172.51,753027.56
FL04531,FRABLR286,FRA,BLR,2024-05-04,606,A380,555,521,37331232.33,827189.06
FL04532,DELDXB146,DEL,DXB,2024-11-26,209,B737,162,156,2042165.06,163759.49
FL04533,LHRBOM617,LHR,BOM,2024-02-10,572,B777,350,120,1458150.01,503378.65
FL04534,BOMGOI330,BOM,GOI,2024-11-08,71,A320,180,155,830123.09,155700.65
FL04535,SEASFO967,SEA,SFO,2024-10-27,118,A320,180,105,85557.15,164370.99
FL04536,LHRBOM617,LHR,BOM,2024-09-22,579,A380,555,471,40449653.41,811488.12
FL04537,CCUDEL674,CCU,DEL,2024-05-25,141,B737,162,139,519911.38,155248.13
FL04538,MIABOS172,MIA,BOS,2024-05-07,172,A320,180,142,882838.27,172625.79
FL04539,BOMLHR621,BOM,LHR,2024-09-19,573,B777,350,240,9307534.49,535410.3
FL04540,BOMGOI330,BOM,GOI,2024-03-17,67,A320,180,117,65054.41,154895.62
FL04541,LHRJFK256,LHR,JFK,2024-12-16,442,B777,350,350,20970732.95,474422.06
FL04542,MIABOS172,MIA,BOS,2024-11-29,181,B737,162,106,519029.27,162405.3
FL04543,AMDDEL683,AMD,DEL,2024-03-27,97,B737,162,111,71381.82,149895.58
FL04544,DFWDEN334,DFW,DEN,2024-04-21,137,B737,162,133,654613.79,153003.16
FL04545,JFKLAX182,JFK,LAX,2024-08-11,322,B737,162,124,101313.59,239825.36
FL04546,JFKLHR189,JFK,LHR,2024-10-25,443,B777,350,337,20911138.47,487086.71
FL04547,SYDSIN316,SYD,SIN,2024-07-17,495,A380,555,426,15297784.65,739133.97
FL04548,LAXNRT573,LAX,NRT,2024-04-03,700,A380,555,456,36291287.75,855424.29
FL04549,LHRJFK256,LHR,JFK,2024-11-26,436,A380,555,226,8656205.67,714557.03
FL04550,BLRHYD297,BLR,HYD,2024-04-27,78,A320,180,147,603225.06,156695.25
FL04551,HKGSFO785,HKG,SFO,2024-09-20,697,B777,350,330,17435480.91,598520.6
